array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
50304;5.3450002670;44437;21087;3953;402432;885672345600;24033877
50432;5.2370004654;40289;17619;3546;403456;890185318400;23678445
50560;5.1100001335;36253;14200;3974;404480;894709760000;22932498
50688;5.5970001221;53234;21658;3268;405504;899245670400;25218476
50816;5.2840003967;43961;16748;4586;406528;903793049600;23989284
50944;5.7050004005;54674;23953;3734;407552;908351897600;25682349
51072;5.3800001144;44643;15272;4028;408576;912922214400;24374659
51200;5.5390000343;49100;21516;3766;409600;917504000000;25015420
51328;5.6480002403;50815;22049;3296;410624;922097254400;25316515
51456;13.2680006027;49085;26770;6627;411648;926701977600;25199335
51584;5.3860001564;41700;16498;3696;412672;931318169600;24249561
51712;5.4860000610;46944;21899;5082;413696;935945830400;24993034
51840;5.4760003090;46134;19582;3653;414720;940584960000;24673368
51968;5.4790000916;45436;20922;3925;415744;945235558400;24909595
52096;5.4730000496;44355;18310;4306;416768;949897625600;24818692
52224;5.3910002708;39342;17473;4105;417792;954571161600;24227787
52352;5.3060002327;37818;13460;4031;418816;959256166400;24032088
52480;5.4570002556;40232;17812;4230;419840;963952640000;24480524
52608;5.4140000343;41100;14008;4304;420864;968660582400;24555240
52736;5.8100004196;48230;24029;3734;421888;973379993600;25410323
52864;5.2910003662;37903;16363;5125;422912;978110873600;24014377
52992;5.4200000763;40909;14186;4718;423936;982853222400;24614007
53120;5.5930004120;46285;17344;3796;424960;987607040000;25196470
53248;5.5200004578;41757;16245;3866;425984;992372326400;25088663
53376;5.4930000305;41923;15730;3976;427008;997149081600;24934546
53504;5.9500002861;59493;32687;4402;428032;1001937305600;27004747
53632;5.6019287109;45979;22630;4239;429056;1006736998400;25493537
53760;5.8130002022;53223;27518;4047;430080;1011548160000;26484948
53888;5.6040000916;44021;18491;4416;431104;1016370790400;25276793
54016;5.7560000420;52416;24165;4884;432128;1021204889600;26187781
54144;5.6770000458;46410;17592;4260;433152;1026050457600;25789373
54272;5.6390004158;42253;19021;9357;434176;1030907494400;25119120
54400;5.9440002441;54991;25465;6660;435200;1035776000000;26706350
54528;5.6620001793;43442;18422;4202;436224;1040655974400;25395751
54656;5.7100000381;45048;19640;3599;437248;1045547417600;25879798
54784;5.6780004501;40795;15928;4174;438272;1050450329600;25346958
54912;5.6390004158;42850;18278;3951;439296;1055364710400;25329570
55040;5.7830004692;46933;17351;4333;440320;1060290560000;26165771
55168;6.0500001907;56716;25791;4705;441344;1065227878400;27400490
55296;5.6890001297;42939;19083;4052;442368;1070176665600;25700869
55424;5.7740001678;44479;17443;4419;443392;1075136921600;26064041
