array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
58368;4.4530000687;115723;143105;757;466944;97645424;47253948
58496;4.3980002403;116659;140101;823;467968;97879092;47326368
58624;4.4320001602;116701;142637;987;468992;98112802;47400910
58752;4.4320001602;116807;142289;734;470016;98346556;47475470
58880;4.4180002213;118045;141079;868;471040;98580352;47552189
59008;4.4409999847;118833;138785;814;472064;98814190;47626768
59136;4.5080003738;118229;142778;890;473088;99048071;47703485
59264;4.4650001526;118908;140048;842;474112;99281993;47780221
59392;4.4420003891;118340;144535;757;475136;99515958;47859116
59520;4.9380002022;121660;146213;762;476160;99749965;47931554
59648;4.5230002403;119815;145258;660;477184;99984014;48006095
59776;4.5510001183;119717;144200;759;478208;100218105;48080657
59904;4.4730000496;120714;142037;845;479232;100452238;48157374
60032;4.4800000191;120248;144489;891;480256;100686412;48231953
60160;4.4930000305;121082;147948;788;481280;100920628;48308672
60288;4.5190000534;120857;148149;745;482304;101154886;48385407
60416;4.5680003166;121525;143820;806;483328;101389185;48464303
60544;4.5210003853;121129;144628;723;484352;101623525;48538898
60672;4.3289999962;122763;147812;847;485376;101857906;48615616
60800;4.2330002785;123045;146839;843;486400;102092329;48692352
60928;4.3080000877;123255;148721;728;487424;102326793;48771247
61056;4.2460002899;122995;147675;814;488448;102561297;48848001
61184;4.9540004730;124672;150401;12699;489472;102795843;48926895
61312;4.7720003128;124707;151355;941;490496;103030430;49005807
61440;4.6330003738;125130;147388;934;491520;103265057;49086878
61568;4.6600003242;125155;152232;976;492544;103499725;49159335
61696;4.5300002098;124176;155125;845;493568;103734433;49233876
